Year of Date Data,Month of Date Data,Additional Notes,Animals,Astronomical,Availability of Produce,Barometer Transcribed,Birds,Blooming,Conditions Data,Conditions Transcribed,Date Data,Date Transcribed,Dew,Digital Image Name,Exclude,Fahrenheit Temperature Transcribed,Fish/Aquatic,Flood,Fog,Freezing Temperature,Frost,Hail,Harvested,Ice,Insects/Arthropods,Jefferson Notes,Key,Leafing,Lightning,Location Data,Location Transcribed,Losing Leaves,Miscellaneous,Natural Phenomena,Observations,Observer,Planted,Plants,Rain,Reptiles/Amphibians,Seasonal,Sleet,Snow,Sunshine,Thunder,Time Data,Time Transcribed,Trees/Shrubs,Weather Events,Wind Direction Data,Wind Direction Transcribed,Barometer Data,Daily Reading Number,Fahrenheit Temperature Data,Hygrometer (De Luc),Hygrometer (Saussure),PTJ Access No.,Snow Depth,,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/12/1799,12,,Fol12R,,<56>,,,,,,,,,,,DLC_44227_84_145,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,56,67,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/12/1799,12,,Fol12R,,21,,,,,,,,,,,DLC_44227_84_23,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,21,68,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/13/1799,13,,Fol12R,,<51>,,,,,,,,,,,DLC_44227_84_147,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,51,68,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/14/1799,14,,Fol12R,,<55>,,,,,,,,,,,DLC_44227_84_149,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,55,69,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.29,,,fair,f,6/2/1799,2,,Fol12R,,<55>,,,,,,,,,,,DLC_44227_84_187,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.29,1,55,69,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/19/1799,19,,Fol12R,,25,,,,,,,,,,,DLC_44227_84_37,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,25,70,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/30/1799,30,,Fol12R,,54,,,,,,,,,,,DLC_44227_84_59,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,54,70,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/31/1799,31,,Fol12R,,56,,,,,,,,,,,DLC_44227_84_61,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,56,70,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/1/1799,Apr. 1,,Fol12R,,50,,,,,,,,,,,DLC_44227_84_63,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,50,72,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/7/1799,7,,Fol12R,,<61>,,,,,,,,,,,DLC_44227_84_135,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,61,72,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/24/1799,24,,Fol12R,,52,,,,,,,,,,,DLC_44227_84_109,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,52,73,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/30/1799,30,,Fol12R,,54,,,,,,,,,,,DLC_44227_84_121,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,54,73,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/7/1799,7,,Fol12R,,46,,,,,,,,,,,DLC_44227_84_75,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,46,74,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.33,,,fair,f,5/27/1799,27,,Fol12R,,<58>,,,,,,,,,,,DLC_44227_84_175,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.33,1,58,74,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.28,,,fair,f,6/1/1799,June 1.,,Fol12R,,<56>,,,,,,,,,,,DLC_44227_84_185,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.28,1,56,74,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.36,,,fair,f,6/16/1799,16,,Fol12R,,<69>,,,,,,,,,,,DLC_44227_84_215,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.36,1,69,74,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/17/1799,17,,Fol12R,,33,,,,,,,,,,,DLC_44227_84_33,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,33,75,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/5/1799,5,,Fol12R,,<46>,,,,,,,,,,,DLC_44227_84_131,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,46,75,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/15/1799,15,,Fol12R,,<65>,,,,,,,,,,,DLC_44227_84_151,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,65,75,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.4,,,fair,f,5/28/1799,28,,Fol12R,,<62>,,,,,,,,,,,DLC_44227_84_177,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.4,1,62,75,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/26/1799,26,,Fol12R,,48,,,,,,,,,,,DLC_44227_84_51,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,48,76,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/29/1799,29,,Fol12R,,40,,,,,,,,,,,DLC_44227_84_57,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,40,76,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/4/1799,4,,Fol12R,,33,,,,,,,,,,,DLC_44227_84_69,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,33,76,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/25/1799,25,,Fol12R,,58,,,,,,,,,,,DLC_44227_84_111,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,58,76,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/6/1799,6,,Fol12R,,<49>,,,,,,,,,,,DLC_44227_84_133,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,49,76,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,5/19/1799,19,,Fol12R,,<51>,,,,,,,,,,,DLC_44227_84_159,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,51,76,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.38,,,fair,f,5/30/1799,30,,Fol12R,,<62>,,,,,,,,,,,DLC_44227_84_181,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.38,1,62,76,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.17,,,fair,f,6/15/1799,15,,Fol12R,,<64>,,,,,,,,,,,DLC_44227_84_213,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.17,1,64,76,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/18/1799,18,,Fol12R,,21,,,,,,,,,,,DLC_44227_84_35,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,21,77,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.4,,,fair,f,6/17/1799,17,,Fol12R,,<64>,,,,,,,,,,,DLC_44227_84_217,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.4,1,64,77,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.16,,,fair,f,5/26/1799,26,,Fol12R,,<63>,,,,,,,,,,,DLC_44227_84_173,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.16,1,63,78,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.34,,,fair,f,6/13/1799,13,,Fol12R,,<75>,,,,,,,,,,,DLC_44227_84_209,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.34,1,75,78,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.11,,,fair,f,6/14/1799,14,,Fol12R,,<74>,,,,,,,,,,,DLC_44227_84_211,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.11,1,74,78,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/3/1799,3,,Fol12R,,33,,,,,,,,,,,DLC_44227_84_67,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,33,79,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/5/1799,5,,Fol12R,,34,,,,,,,,,,,DLC_44227_84_71,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,34,79,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.45,,,fair,f,5/29/1799,29,,Fol12R,,<60>,,,,,,,,,,,DLC_44227_84_179,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.45,1,60,79,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.33,,,fair,f,6/10/1799,10,,Fol12R,,<63>,,,,,,,,,,,DLC_44227_84_203,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.33,1,63,79,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.42,,,fair,f,5/22/1799,22,,Fol12R,,<58>,,,,,,,,,,,DLC_44227_84_165,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.42,1,58,80,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.27,,,fair,f,5/23/1799,23,,Fol12R,,<70>,,,,,,,,,,,DLC_44227_84_167,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.27,1,70,80,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/23/1799,23,,Fol12R,,34,,,,,,,,,,,DLC_44227_84_45,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,34,81,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/6/1799,6,,Fol12R,,40,,,,,,,,,,,DLC_44227_84_73,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,40,81,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.53,,,fair,f,6/12/1799,12,,Fol12R,,<70>,,,,,,,,,,,DLC_44227_84_207,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.53,1,70,81,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/28/1799,28,,Fol12R,,65,,,,,,,,,,,DLC_44227_84_117,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,65,82,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.4,,,fair,f,6/5/1799,5,,Fol12R,,<58>,,,,,,,,,,,DLC_44227_84_193,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.4,1,58,82,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/28/1799,28,,Fol12R,,35,,,,,,,,,,,DLC_44227_84_55,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,35,83,,44227.84,,,,,,,,,
1799,April,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,4/23/1799,23,,Fol12R,,59,,,,,,,,,,,DLC_44227_84_107,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,59,83,,44227.84,,,,,,,,,
1799,June,"See Note on ""Rejected"" Temperatures.",,,,0.47,,,fair,f,6/11/1799,11,,Fol12R,,<63>,,,,,,,,,,,DLC_44227_84_205,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.47,1,63,85,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/16/1799,16,,Fol12R,,36,,,,,,,,,,,DLC_44227_84_31,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,36,86,,44227.84,,,,,,,,,
1799,March,"See Note on ""Rejected"" Temperatures.",,,,,,,fair,f,3/24/1799,24,,Fol12R,,32,,,,,,,,,,,DLC_44227_84_47,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,32,88,,44227.84,,,,,,,,,
1799,May,"See Note on ""Rejected"" Temperatures.",,,,0.28,,,fair,f,5/31/1799,31,,Fol12R,,<58>,,,,,,,,,,,DLC_44227_84_183,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,28.28,1,58,88,,44227.84,,,,,,,,,
1805,March,,,,,,,,fair,f,3/3/1805,3,,5810_weather_010,,38,,,,,,,,,,,MHi_41888_21_05,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,*,,1,38,,,41888.21,,,,,,,,,,
1805,March,,,,,,,,fair,f,3/9/1805,9,,5810_weather_010,,60,,,,,,,,,,,MHi_41888_21_17,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,*,,1,60,,,41888.21,,,,,,,,,,
1809,February,,,,,,,,fair,f,2/9/1809,9,,5810_weather_033,,12,,,,,,,,,,,MHi_41888_32_203,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,<N>,,1,12,,,41888.32,,,,,,,,,,
1809,February,,,,,,,,fair,f,2/10/1809,10,,5810_weather_033,,18,,,,,,,,,,,MHi_41888_32_209,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,<N>,,1,18,,,41888.32,,,,,,,,,,
1813,February,,,,,,,,fair,f,2/2/1813,2,,5810_weather_058,,21,,,,,,,,,,,MHi_41888_45_138,,,Monticello, Charlottesville, Va.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,<N>,,1,21,,,41888.45,,,,,,,,,
1809,January,,,,,,,,cloudy,c,1/11/1809,11,,5810_weather_033,,23,,,,,,,,,,,MHi_41888_32_145,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,<NW>,,1,23,,,41888.32,,,,,,,,,,
1809,January,,,,,,,,fair,f,1/12/1809,12,,5810_weather_033,,26,,,,,,,,,,,MHi_41888_32_147,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,<NW>,,1,26,,,41888.32,,,,,,,,,,
1809,January,,,,,,,,fair,f,1/13/1809,13,,5810_weather_033,,10,,,,,,,,,,,MHi_41888_32_149,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,<NW>,,1,10,,,41888.32,,,,,,,,,,
1809,January,,,,,,,,fair,f,1/14/1809,14,,5810_weather_033,,20,,,,,,,,,,,MHi_41888_32_151,,,Washington, D.C.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,<NW>,,1,20,,,41888.32,,,,,,,,,,
1791,January,,,,,,,,cloudy,c,1/25/1791,25,,NYPL204,,38,,,,,,,,,,,NYPL_44101_186_49,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,38,65,0,44101.186,,,,,,,,,,
1791,January,,,,,,,,cloudy,c,1/16/1791,16,,NYPL204,,39,,,,,,,,,,,NYPL_44101_186_31,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,39,70,0,44101.186,,,,,,,,,,
1791,February,,,,,,,,cloudy,c,2/7/1791,7,,NYPL204,,41,,,,,,,,,,,NYPL_44101_186_75,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,41,74,0,44101.186,,,,,,,,,,
1791,February,,,,,,,,cloudy,c,2/6/1791,6,,NYPL204,,37,,,,,,,,,,,NYPL_44101_186_73,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,37,76,0,44101.186,,,,,,,,,,
1791,March,,,,,,,,cloudy,c,3/16/1791,16,,NYPL204,,50,,,,,,,,,,,NYPL_44101_186_149,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,50,84,0,44101.186,,,,,,,,,,
1791,February,,,,,,,,cloudy,c,2/8/1791,8,,NYPL204,,55,,,,,,,,,,,NYPL_44101_186_77,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,55,90,0,44101.186,,,,,,,,,,
1791,February,,,,,,,,cloudy,c,2/14/1791,14,,NYPL204,,37,,,,,,,,,,,NYPL_44101_186_89,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,37,91,0,44101.186,,,,,,,,,,
1791,August,,,,,,,,cloudy,c,8/24/1791,24,,NYPL203,,69,,,,,,,,,,,NYPL_44101_187_139,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,69,65,0,44101.187,,,,,,,,,,
1791,August,,,,,,,,cloudy,c,8/12/1791,12,,NYPL203,,73,,,,,,,,,,,NYPL_44101_187_115,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,73,71,0,44101.187,,,,,,,,,,
1792,April,,,,,,,,cloudy,c,4/26/1792,26,,NYPL202,,50,,,,,,,,,,,NYPL_44101_188_233,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,50,77,0,44101.188,,,,,,,,,,
1792,March,,,,,,,,cloudy,c,3/28/1792,28,,NYPL202,,54,,,,,,,,,,,NYPL_44101_188_175,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,54,86,0,44101.188,,,,,,,,,,
1792,June,,,,,,,,cloudy,c,6/17/1792,17,,NYPL201,,65,,,,,,,,,,,NYPL_44101_189_95,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,65,70,0,44101.189,,,,,,,,,,
1792,October,,,,,,,,cloudy,c,10/20/1792,20,,NYPL200,,41,,,,,,,,,,,NYPL_44101_192_75,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,41,68,0,44101.192,,,,,,,,,,
1792,November,,,,,,,,cloudy,c,11/28/1792,28,,NYPL200,,42,,,,,,,,,,,NYPL_44101_192_153,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,42,87,0,44101.192,,,,,,,,,,
1792,December,,,,,,,,cloudy,c,12/6/1792,6,,NYPL200,,43,,,,,,,,,,,NYPL_44101_192_169,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,43,92,0,44101.192,,,,,,,,,,
1792,December,,,,,,,,cloudy,c,12/5/1792,5,,NYPL200,,42,,,,,,,,,,,NYPL_44101_192_167,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,42,94,0,44101.192,,,,,,,,,,
1791,March,,,,,,,,fair,f,3/6/1791,6,,NYPL204,,43,,,,,,,,,,,NYPL_44101_186_129,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,43,68,0,44101.186,,,,,,,,,,
1791,August,,,,,,,,fair,f,8/27/1791,27,,NYPL203,,70,,,,,,,,,,,NYPL_44101_187_145,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,70,67,0,44101.187,,,,,,,,,,
1792,November,,,,,,,,fair,f,11/2/1792,2,,NYPL200,,54,,,,,,,,,,,NYPL_44101_192_101,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,54,77,0,44101.192,,,,,,,,,,
1791,April,,,,,,,,fair,f,4/1/1791,Apr. 1.,,NYPL204,,44,,,,,,,,,,,NYPL_44101_186_181,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,44,37,62,44101.186,,,,,,,,,,
1791,February,,,,,,,,fair,f,2/17/1791,17,,NYPL204,,10,,,,,,,,,,,NYPL_44101_186_95,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,10,43,64,44101.186,,,,,,,,,,
1791,February,,,,,,,,fair,f,2/15/1791,15,,NYPL204,,25,,,,,,,,,,,NYPL_44101_186_91,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,25,41,65,44101.186,,,,,,,,,,
1791,February,,,,,,,,fair,f,2/18/1791,18,,NYPL204,,15,,,,,,,,,,,NYPL_44101_186_97,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,15,43,67,44101.186,,,,,,,,,,
1791,April,,,,,,,,fair,f,4/18/1791,18,,NYPL204,,50,,,,,,,,,,,NYPL_44101_186_215,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,50,38,68,44101.186,,,,,,,,,,
1791,December,,,,,,,,fair,f,12/14/1791,14,,NYPL203,,30,,,,,,,,,,,NYPL_44101_187_215,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,30,52,68,44101.187,,,,,,,,,,
1792,April,,,,,,,,fair,f,4/15/1792,15,,NYPL202,,35,,,,,,,,,,,NYPL_44101_188_211,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,35,43,68,44101.188,,,,,,,,,,
1792,February,,,,,,,,fair,f,2/1/1792,Feb. 1.,,NYPL202,,31,,,,,,,,,,,NYPL_44101_188_63,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,31,50,68,44101.188,,,,,,,,,,
1791,April,,,,,,,,fair,f,4/27/1791,27,,NYPL204,,58,,,,,,,,,,,NYPL_44101_186_233,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,58,37,69,44101.186,,,,,,,,,,
1791,January,,,,,,,,cloudy,c,1/23/1791,23,,NYPL204,,19,,,,,,,,,,,NYPL_44101_186_45,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,19,40,70,44101.186,,,,,,,,,,
1791,February,,,,,,,,cloudy,c,2/1/1791,1791 Feb 1.,,NYPL204,,22,,,,,,,,,,,NYPL_44101_186_63,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,22,42,70,44101.186,,,,,,,,,,
1791,January,,,,,,,,fair,f,1/31/1791,31,,NYPL204,,22,,,,,,,,,,,NYPL_44101_186_61,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,22,43,70,44101.186,,,,,,,,,,
1791,March,,,,,,,,fair,f,3/1/1791,Mar 1.,,NYPL204,,31,,,,,,,,,,,NYPL_44101_186_119,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,31,49,70,44101.186,,,,,,,,,,
1792,April,,,,,,,,fair,f,4/1/1792,Apr. 1.,,NYPL202,,41,,,,,,,,,,,NYPL_44101_188_183,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,41,44,70,44101.188,,,,,,,,,,
1792,November,,,,,,,,fair,f,11/15/1792,15,,NYPL200,,36,,,,,,,,,,,NYPL_44101_192_127,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,36,53,70,44101.192,,,,,,,,,,
1791,April,,,,,,,,fair,f,4/7/1791,7,,NYPL204,,38,,,,,,,,,,,NYPL_44101_186_193,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,38,40,71,44101.186,,,,,,,,,,
1791,January,,,,,,,,fair,f,1/22/1791,22,,NYPL204,,32,,,,,,,,,,,NYPL_44101_186_43,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,32,42,71,44101.186,,,,,,,,,,
1791,February,,,,,,,,fair,f,2/24/1791,24,,NYPL204,,27,,,,,,,,,,,NYPL_44101_186_109,,,Philadelphia, Pa.,,,,,,Thomas Jefferson,,,,,,,,,,AM,,,,,,,1,27,47,71,44101.186,,,,,,,,,,
